tienda_id,fecha,hora,tickets,monto_mxn
T001,2026-10-03,14,169,21907.9
T001,2026-10-03,15,154,19125.93
T001,2026-10-03,16,162,20418.23
T001,2026-10-03,17,175,20627.88
T001,2026-10-03,18,162,20310.98
T001,2026-10-03,19,143,17834.15
T001,2026-10-03,20,129,16492.1
T001,2026-10-03,21,92,11370.79
T001,2026-10-03,22,0,0.0
T001,2026-10-03,23,0,0.0
T007,2026-09-27,0,0,0.0
T007,2026-09-27,1,0,0.0
T007,2026-09-27,2,0,0.0
T007,2026-09-27,3,0,0.0
T007,2026-09-27,4,0,0.0
T007,2026-09-27,5,0,0.0
T007,2026-09-27,6,0,0.0
T007,2026-09-27,7,6,1280.76
T007,2026-09-27,8,18,4234.61
T007,2026-09-27,9,50,11713.18
T007,2026-09-27,10,85,20889.86
T007,2026-09-27,11,155,35323.76
T007,2026-09-27,12,273,64309.18
T007,2026-09-27,13,340,74860.09
T007,2026-09-27,14,316,74892.62
T007,2026-09-27,15,386,89461.69
T007,2026-09-27,16,367,81727.23
T007,2026-09-27,17,378,86471.49
T007,2026-09-27,18,321,73532.3
T007,2026-09-27,19,374,85362.17
T007,2026-09-27,20,227,57151.91
T007,2026-09-27,21,188,43213.79
T007,2026-09-27,22,136,31053.01
T007,2026-09-27,23,0,0.0
T007,2026-09-28,0,0,0.0
T007,2026-09-28,1,0,0.0
T007,2026-09-28,2,0,0.0
T007,2026-09-28,3,0,0.0
T007,2026-09-28,4,0,0.0
T007,2026-09-28,5,0,0.0
T007,2026-09-28,6,0,0.0
T007,2026-09-28,7,4,974.06
T007,2026-09-28,8,10,2258.54
T007,2026-09-28,9,32,7455.39
T007,2026-09-28,10,64,16189.15
T007,2026-09-28,11,133,27217.36
T007,2026-09-28,12,158,32956.74
T007,2026-09-28,13,253,57066.49
T007,2026-09-28,14,269,62269.75
T007,2026-09-28,15,322,77111.85
T007,2026-09-28,16,297,70331.48
T007,2026-09-28,17,283,64207.67
T007,2026-09-28,18,237,57561.25
T007,2026-09-28,19,239,58273.35
T007,2026-09-28,20,213,49714.45
T007,2026-09-28,21,195,47216.27
T007,2026-09-28,22,94,22009.78
T007,2026-09-28,23,0,0.0
T007,2026-09-29,0,0,0.0
T007,2026-09-29,1,0,0.0
T007,2026-09-29,2,0,0.0
T007,2026-09-29,3,0,0.0
T007,2026-09-29,4,0,0.0
T007,2026-09-29,5,0,0.0
T007,2026-09-29,6,0,0.0
T007,2026-09-29,7,4,954.6
T007,2026-09-29,8,8,1919.76
T007,2026-09-29,9,36,7791.18
T007,2026-09-29,10,53,11708.65
T007,2026-09-29,11,125,27602.18
T007,2026-09-29,12,176,45852.3
T007,2026-09-29,13,231,58291.56
T007,2026-09-29,14,260,59039.02
T007,2026-09-29,15,290,65866.28
T007,2026-09-29,16,272,59260.04
T007,2026-09-29,17,307,64203.41
T007,2026-09-29,18,258,59283.38
T007,2026-09-29,19,288,63430.84
T007,2026-09-29,20,214,49374.82
T007,2026-09-29,21,102,21765.38
T007,2026-09-29,22,134,29926.93
T007,2026-09-29,23,0,0.0
T007,2026-09-30,0,0,0.0
T007,2026-09-30,1,0,0.0
T007,2026-09-30,2,0,0.0
T007,2026-09-30,3,0,0.0
T007,2026-09-30,4,0,0.0
T007,2026-09-30,5,0,0.0
T007,2026-09-30,6,1,323.92
T007,2026-09-30,7,6,1207.14
T007,2026-09-30,8,18,4146.51
T007,2026-09-30,9,35,8250.17
T007,2026-09-30,10,84,20041.14
T007,2026-09-30,11,165,37972.59
T007,2026-09-30,12,209,51987.24
T007,2026-09-30,13,316,76933.16
T007,2026-09-30,14,339,77422.41
T007,2026-09-30,15,364,87422.76
T007,2026-09-30,16,403,102361.53
T007,2026-09-30,17,274,69747.48
T007,2026-09-30,18,368,80001.26
T007,2026-09-30,19,302,66759.63
T007,2026-09-30,20,231,57444.46
T007,2026-09-30,21,234,51258.56
T007,2026-09-30,22,143,30870.84
T007,2026-09-30,23,0,0.0
T007,2026-10-01,0,0,0.0
T007,2026-10-01,1,0,0.0
T007,2026-10-01,2,0,0.0
T007,2026-10-01,3,0,0.0
T007,2026-10-01,4,0,0.0
T007,2026-10-01,5,0,0.0
T007,2026-10-01,6,0,0.0
T007,2026-10-01,7,4,986.72
T007,2026-10-01,8,10,2369.19
T007,2026-10-01,9,25,5690.9
T007,2026-10-01,10,66,15090.43
T007,2026-10-01,11,108,24064.32
T007,2026-10-01,12,171,34296.29
T007,2026-10-01,13,225,48582.8
T007,2026-10-01,14,235,49517.4
T007,2026-10-01,15,286,58676.52
T007,2026-10-01,16,251,54544.21
T007,2026-10-01,17,294,72566.8
T007,2026-10-01,18,251,57882.54
T007,2026-10-01,19,195,47954.84
T007,2026-10-01,20,209,49281.13
T007,2026-10-01,21,181,43442.95
T007,2026-10-01,22,102,22592.61
T007,2026-10-01,23,0,0.0
T007,2026-10-02,0,0,0.0
T007,2026-10-02,1,0,0.0
T007,2026-10-02,2,0,0.0
T007,2026-10-02,3,0,0.0
T007,2026-10-02,4,0,0.0
T007,2026-10-02,5,0,0.0
T007,2026-10-02,6,0,0.0
T007,2026-10-02,7,4,976.46
T007,2026-10-02,8,11,2635.08
T007,2026-10-02,9,32,7158.61
T007,2026-10-02,10,64,14927.78
T007,2026-10-02,11,99,23666.52
T007,2026-10-02,12,181,43099.36
T007,2026-10-02,13,202,50289.6
T007,2026-10-02,14,274,67576.64
T007,2026-10-02,15,260,57262.14
T007,2026-10-02,16,220,55164.7
T007,2026-10-02,17,230,51739.06
T007,2026-10-02,18,231,56267.92
T007,2026-10-02,19,246,57233.06
T007,2026-10-02,20,196,44437.06
T007,2026-10-02,21,137,28889.78
T007,2026-10-02,22,87,19920.98
T007,2026-10-02,23,0,0.0
T007,2026-10-03,0,0,0.0
T007,2026-10-03,1,0,0.0
T007,2026-10-03,2,0,0.0
T007,2026-10-03,3,0,0.0
T007,2026-10-03,4,0,0.0
T007,2026-10-03,5,0,0.0
T007,2026-10-03,6,0,0.0
T007,2026-10-03,7,4,970.38
T007,2026-10-03,8,24,5988.7
T007,2026-10-03,9,42,9488.16
T007,2026-10-03,10,87,21097.34
T007,2026-10-03,11,185,42987.74
T007,2026-10-03,12,246,59308.7
T007,2026-10-03,13,358,81111.13
T007,2026-10-03,14,368,85023.47
T007,2026-10-03,15,405,93120.02
T007,2026-10-03,16,458,101546.09
T007,2026-10-03,17,402,96091.84
T007,2026-10-03,18,414,99048.42
T007,2026-10-03,19,405,96440.55
T007,2026-10-03,20,293,72939.26
T007,2026-10-03,21,253,62910.5
T007,2026-10-03,22,183,41659.38
T007,2026-10-03,23,0,0.0
T009,2026-09-27,0,0,0.0
T009,2026-09-27,1,0,0.0
T009,2026-09-27,2,0,0.0
T009,2026-09-27,3,0,0.0
T009,2026-09-27,4,0,0.0
T009,2026-09-27,5,0,0.0
T009,2026-09-27,6,0,0.0
T009,2026-09-27,7,3,402.37
T009,2026-09-27,8,13,1835.68
T009,2026-09-27,9,25,3827.26
T009,2026-09-27,10,62,9074.94
T009,2026-09-27,11,115,16665.84
T009,2026-09-27,12,197,31379.52
T009,2026-09-27,13,221,32572.57
T009,2026-09-27,14,259,42768.17
T009,2026-09-27,15,267,39781.52
T009,2026-09-27,16,251,40426.76
T009,2026-09-27,17,251,37776.84
T009,2026-09-27,18,238,36944.82
T009,2026-09-27,19,223,31772.57
T009,2026-09-27,20,230,32552.13
T009,2026-09-27,21,0,0.0
T009,2026-09-27,22,0,0.0
T009,2026-09-27,23,0,0.0
T009,2026-09-28,0,0,0.0
T009,2026-09-28,1,0,0.0
T009,2026-09-28,2,0,0.0
T009,2026-09-28,3,0,0.0
T009,2026-09-28,4,0,0.0
T009,2026-09-28,5,0,0.0
T009,2026-09-28,6,0,0.0
T009,2026-09-28,7,1,183.9
T009,2026-09-28,8,8,1232.17
T009,2026-09-28,9,21,3084.77
T009,2026-09-28,10,35,5726.71
T009,2026-09-28,11,83,11341.76
T009,2026-09-28,12,94,13620.39
T009,2026-09-28,13,140,22502.4
T009,2026-09-28,14,169,25652.54
T009,2026-09-28,15,188,28566.03
T009,2026-09-28,16,155,23146.54
T009,2026-09-28,17,153,22972.84
T009,2026-09-28,18,151,23263.3
T009,2026-09-28,19,140,19894.76
T009,2026-09-28,20,133,20562.02
T009,2026-09-28,21,0,0.0
T009,2026-09-28,22,0,0.0
T009,2026-09-28,23,0,0.0
T009,2026-09-29,0,0,0.0
T009,2026-09-29,1,0,0.0
T009,2026-09-29,2,0,0.0
T009,2026-09-29,3,0,0.0
T009,2026-09-29,4,0,0.0
T009,2026-09-29,5,0,0.0
T009,2026-09-29,6,0,0.0
T009,2026-09-29,7,0,0.0
T009,2026-09-29,8,7,1073.6
T009,2026-09-29,9,21,2926.36
T009,2026-09-29,10,46,6648.47
T009,2026-09-29,11,84,12051.86
T009,2026-09-29,12,108,17022.95
T009,2026-09-29,13,167,25080.87
T009,2026-09-29,14,174,25437.92
T009,2026-09-29,15,202,30601.4
T009,2026-09-29,16,183,24299.74
T009,2026-09-29,17,186,27516.68
T009,2026-09-29,18,130,21208.43
T009,2026-09-29,19,133,19827.6
T009,2026-09-29,20,139,20596.31
T009,2026-09-29,21,0,0.0
T009,2026-09-29,22,0,0.0
T009,2026-09-29,23,0,0.0
T009,2026-09-30,0,0,0.0
T009,2026-09-30,1,0,0.0
T009,2026-09-30,2,0,0.0
T009,2026-09-30,3,0,0.0
T009,2026-09-30,4,0,0.0
T009,2026-09-30,5,0,0.0
T009,2026-09-30,6,0,0.0
T009,2026-09-30,7,3,357.67
T009,2026-09-30,8,10,1434.38
T009,2026-09-30,9,34,4929.27
T009,2026-09-30,10,56,8117.56
T009,2026-09-30,11,108,16826.36
T009,2026-09-30,12,141,22196.22
T009,2026-09-30,13,179,26313.35
T009,2026-09-30,14,195,25744.08
T009,2026-09-30,15,206,31419.61
T009,2026-09-30,16,196,29833.57
T009,2026-09-30,17,231,34740.24
T009,2026-09-30,18,224,34802.32
T009,2026-09-30,19,174,24212.71
T009,2026-09-30,20,155,25326.22
T009,2026-09-30,21,0,0.0
T009,2026-09-30,22,0,0.0
T009,2026-09-30,23,0,0.0
T009,2026-10-01,0,0,0.0
T009,2026-10-01,1,0,0.0
T009,2026-10-01,2,0,0.0
T009,2026-10-01,3,0,0.0
T009,2026-10-01,4,0,0.0
T009,2026-10-01,5,0,0.0
T009,2026-10-01,6,0,0.0
T009,2026-10-01,7,3,409.77
T009,2026-10-01,8,7,944.4
T009,2026-10-01,9,15,2189.14
T009,2026-10-01,10,39,5965.5
T009,2026-10-01,11,70,10571.99
T009,2026-10-01,12,120,16434.07
T009,2026-10-01,13,147,20982.18
T009,2026-10-01,14,176,25364.91
T009,2026-10-01,15,164,23815.43
T009,2026-10-01,16,195,26837.48
T009,2026-10-01,17,143,20484.17
T009,2026-10-01,18,132,18779.88
T009,2026-10-01,19,99,15288.99
T009,2026-10-01,20,130,20062.67
T009,2026-10-01,21,0,0.0
T009,2026-10-01,22,0,0.0
T009,2026-10-01,23,0,0.0
T009,2026-10-02,0,0,0.0
T009,2026-10-02,1,0,0.0
T009,2026-10-02,2,0,0.0
T009,2026-10-02,3,0,0.0
T009,2026-10-02,4,0,0.0
T009,2026-10-02,5,0,0.0
T009,2026-10-02,6,0,0.0
T009,2026-10-02,7,1,190.89
T009,2026-10-02,8,7,1038.0
T009,2026-10-02,9,17,2460.71
T009,2026-10-02,10,38,5693.76
T009,2026-10-02,11,84,12432.32
T009,2026-10-02,12,104,14227.99
T009,2026-10-02,13,148,20590.75
T009,2026-10-02,14,167,24709.69
T009,2026-10-02,15,175,27250.61
T009,2026-10-02,16,160,21019.89
T009,2026-10-02,17,126,18983.13
T009,2026-10-02,18,168,26360.67
T009,2026-10-02,19,155,22838.59
T009,2026-10-02,20,99,15126.09
T009,2026-10-02,21,0,0.0
T009,2026-10-02,22,0,0.0
T009,2026-10-02,23,0,0.0
T009,2026-10-03,0,0,0.0
T009,2026-10-03,1,0,0.0
T009,2026-10-03,2,0,0.0
T009,2026-10-03,3,0,0.0
T009,2026-10-03,4,0,0.0
T009,2026-10-03,5,0,0.0
T009,2026-10-03,6,0,0.0
T009,2026-10-03,7,3,399.55
T009,2026-10-03,8,13,1901.33
T009,2026-10-03,9,31,4664.67
T009,2026-10-03,10,66,9901.29
T009,2026-10-03,11,130,19512.61
T009,2026-10-03,12,165,26396.15
T009,2026-10-03,13,251,35132.65
T009,2026-10-03,14,245,36184.75
T009,2026-10-03,15,277,43378.24
T009,2026-10-03,16,256,40342.16
T009,2026-10-03,17,239,32934.62
T009,2026-10-03,18,267,38983.35
T009,2026-10-03,19,246,38969.76
T009,2026-10-03,20,162,24662.39
T009,2026-10-03,21,0,0.0
T009,2026-10-03,22,0,0.0
T009,2026-10-03,23,0,0.0
T010,2026-09-27,0,0,0.0
T010,2026-09-27,1,0,0.0
T010,2026-09-27,2,0,0.0
T010,2026-09-27,3,0,0.0
T010,2026-09-27,4,0,0.0
T010,2026-09-27,5,0,0.0
T010,2026-09-27,6,0,0.0
T010,2026-09-27,7,0,0.0
T010,2026-09-27,8,10,2169.19
T010,2026-09-27,9,27,5573.71
T010,2026-09-27,10,63,14118.64
T010,2026-09-27,11,113,24757.95
T010,2026-09-27,12,174,39253.42
T010,2026-09-27,13,200,46169.97
T010,2026-09-27,14,269,59112.51
T010,2026-09-27,15,245,56385.77
T010,2026-09-27,16,244,46840.77
T010,2026-09-27,17,218,51354.21
T010,2026-09-27,18,231,51259.29
T010,2026-09-27,19,223,51099.08
T010,2026-09-27,20,193,39515.49
T010,2026-09-27,21,153,31858.18
T010,2026-09-27,22,99,21808.99
T010,2026-09-27,23,0,0.0
T010,2026-09-28,0,0,0.0
T010,2026-09-28,1,0,0.0
T010,2026-09-28,2,0,0.0
T010,2026-09-28,3,0,0.0
T010,2026-09-28,4,0,0.0
T010,2026-09-28,5,0,0.0
T010,2026-09-28,6,0,0.0
T010,2026-09-28,7,0,0.0
T010,2026-09-28,8,7,1340.68
T010,2026-09-28,9,24,5352.12
T010,2026-09-28,10,38,7619.22
T010,2026-09-28,11,60,13147.62
T010,2026-09-28,12,122,26372.02
T010,2026-09-28,13,113,26144.85
T010,2026-09-28,14,148,32035.3
T010,2026-09-28,15,181,37972.45
T010,2026-09-28,16,167,35369.12
T010,2026-09-28,17,164,37949.14
T010,2026-09-28,18,123,27554.63
T010,2026-09-28,19,147,31401.72
T010,2026-09-28,20,140,30133.87
T010,2026-09-28,21,85,17143.97
T010,2026-09-28,22,59,13056.41
T010,2026-09-28,23,0,0.0
T010,2026-09-29,0,0,0.0
T010,2026-09-29,1,0,0.0
T010,2026-09-29,2,0,0.0
T010,2026-09-29,3,0,0.0
T010,2026-09-29,4,0,0.0
T010,2026-09-29,5,0,0.0
T010,2026-09-29,6,0,0.0
T010,2026-09-29,7,0,0.0
T010,2026-09-29,8,7,1541.79
T010,2026-09-29,9,17,3659.7
T010,2026-09-29,10,42,9277.28
T010,2026-09-29,11,91,19128.9
T010,2026-09-29,12,112,24286.56
T010,2026-09-29,13,134,26935.48
T010,2026-09-29,14,179,39296.52
T010,2026-09-29,15,139,30868.73
T010,2026-09-29,16,150,32257.96
T010,2026-09-29,17,123,24668.06
T010,2026-09-29,18,188,42882.15
T010,2026-09-29,19,174,38502.21
T010,2026-09-29,20,137,28799.67
T010,2026-09-29,21,88,18941.92
T010,2026-09-29,22,50,10154.26
T010,2026-09-29,23,0,0.0
T010,2026-09-30,0,0,0.0
T010,2026-09-30,1,0,0.0
T010,2026-09-30,2,0,0.0
T010,2026-09-30,3,0,0.0
T010,2026-09-30,4,0,0.0
T010,2026-09-30,5,0,0.0
T010,2026-09-30,6,0,0.0
T010,2026-09-30,7,0,0.0
T010,2026-09-30,8,8,1780.73
T010,2026-09-30,9,28,5619.35
T010,2026-09-30,10,56,11354.92
T010,2026-09-30,11,92,19591.05
T010,2026-09-30,12,158,32306.6
T010,2026-09-30,13,183,40766.98
T010,2026-09-30,14,280,59568.42
T010,2026-09-30,15,227,55266.27
T010,2026-09-30,16,305,60701.77
T010,2026-09-30,17,220,48363.63
T010,2026-09-30,18,188,38557.92
T010,2026-09-30,19,164,34798.23
T010,2026-09-30,20,175,38387.5
T010,2026-09-30,21,108,20750.6
T010,2026-09-30,22,81,17896.17
T010,2026-09-30,23,0,0.0
T010,2026-10-01,0,0,0.0
T010,2026-10-01,1,0,0.0
T010,2026-10-01,2,0,0.0
T010,2026-10-01,3,0,0.0
T010,2026-10-01,4,0,0.0
T010,2026-10-01,5,0,0.0
T010,2026-10-01,6,0,0.0
T010,2026-10-01,7,0,0.0
T010,2026-10-01,8,6,1158.01
T010,2026-10-01,9,18,3989.36
T010,2026-10-01,10,48,10065.51
T010,2026-10-01,11,67,14250.56
T010,2026-10-01,12,132,29533.67
T010,2026-10-01,13,150,30445.48
T010,2026-10-01,14,155,35621.28
T010,2026-10-01,15,172,34886.85
T010,2026-10-01,16,160,33611.69
T010,2026-10-01,17,161,38440.28
T010,2026-10-01,18,137,31569.01
T010,2026-10-01,19,116,25433.86
T010,2026-10-01,20,108,22376.45
T010,2026-10-01,21,106,22562.41
T010,2026-10-01,22,67,14690.93
T010,2026-10-01,23,0,0.0
T010,2026-10-02,0,0,0.0
T010,2026-10-02,1,0,0.0
T010,2026-10-02,2,0,0.0
T010,2026-10-02,3,0,0.0
T010,2026-10-02,4,0,0.0
T010,2026-10-02,5,0,0.0
T010,2026-10-02,6,0,0.0
T010,2026-10-02,7,0,0.0
T010,2026-10-02,8,7,1462.23
T010,2026-10-02,9,21,4599.63
T010,2026-10-02,10,45,9568.58
T010,2026-10-02,11,80,18665.78
T010,2026-10-02,12,113,25326.08
T010,2026-10-02,13,132,26784.59
T010,2026-10-02,14,174,39082.09
T010,2026-10-02,15,162,34003.37
T010,2026-10-02,16,172,36425.98
T010,2026-10-02,17,206,45530.11
T010,2026-10-02,18,169,35990.96
T010,2026-10-02,19,155,35359.86
T010,2026-10-02,20,113,23743.9
T010,2026-10-02,21,97,20389.95
T010,2026-10-02,22,71,15041.74
T010,2026-10-02,23,0,0.0
T010,2026-10-03,0,0,0.0
T010,2026-10-03,1,0,0.0
T010,2026-10-03,2,0,0.0
T010,2026-10-03,3,0,0.0
T010,2026-10-03,4,0,0.0
T010,2026-10-03,5,0,0.0
T010,2026-10-03,6,0,0.0
T010,2026-10-03,7,0,0.0
T010,2026-10-03,8,10,2067.35
T010,2026-10-03,9,22,4621.2
T010,2026-10-03,10,69,14156.37
T010,2026-10-03,11,92,19981.09
T010,2026-10-03,12,157,32075.93
T010,2026-10-03,13,209,47349.79
T010,2026-10-03,14,242,50334.45
T010,2026-10-03,15,246,61209.6
T010,2026-10-03,16,259,55141.37
T010,2026-10-03,17,253,55393.58
T010,2026-10-03,18,235,47912.51
T010,2026-10-03,19,213,50305.44
T010,2026-10-03,20,216,49590.0
T010,2026-10-03,21,106,23519.79
T010,2026-10-03,22,90,18202.17
T010,2026-10-03,23,0,0.0
T018,2026-09-27,0,0,0.0
T018,2026-09-27,1,0,0.0
T018,2026-09-27,2,0,0.0
T018,2026-09-27,3,0,0.0
T018,2026-09-27,4,0,0.0
T018,2026-09-27,5,0,0.0
T018,2026-09-27,6,0,0.0
T018,2026-09-27,7,3,408.35
T018,2026-09-27,8,13,1868.15
T018,2026-09-27,9,31,4332.51
T018,2026-09-27,10,70,10237.43
T018,2026-09-27,11,98,13167.2
T018,2026-09-27,12,193,30204.4
T018,2026-09-27,13,291,41078.11
T018,2026-09-27,14,308,49549.7
T018,2026-09-27,15,270,39396.52
T018,2026-09-27,16,284,43638.66
T018,2026-09-27,17,284,41394.56
T018,2026-09-27,18,266,38787.49
T018,2026-09-27,19,241,34140.02
T018,2026-09-27,20,221,32496.94
T018,2026-09-27,21,0,0.0
T018,2026-09-27,22,0,0.0
T018,2026-09-27,23,0,0.0
T018,2026-09-28,0,0,0.0
T018,2026-09-28,1,0,0.0
T018,2026-09-28,2,0,0.0
T018,2026-09-28,3,0,0.0
T018,2026-09-28,4,0,0.0
T018,2026-09-28,5,0,0.0
T018,2026-09-28,6,0,0.0
T018,2026-09-28,7,1,199.89
T018,2026-09-28,8,8,1239.67
T018,2026-09-28,9,24,3751.44
T018,2026-09-28,10,41,5995.12
T018,2026-09-28,11,83,12897.68
T018,2026-09-28,12,139,20889.9
T018,2026-09-28,13,155,24541.64
T018,2026-09-28,14,176,25685.79
T018,2026-09-28,15,193,31587.39
T018,2026-09-28,16,158,22543.14
T018,2026-09-28,17,185,25954.31
T018,2026-09-28,18,189,25931.98
T018,2026-09-28,19,147,23970.34
T018,2026-09-28,20,141,21496.45
T018,2026-09-28,21,0,0.0
T018,2026-09-28,22,0,0.0
T018,2026-09-28,23,0,0.0
T018,2026-09-29,0,0,0.0
T018,2026-09-29,1,0,0.0
T018,2026-09-29,2,0,0.0
T018,2026-09-29,3,0,0.0
T018,2026-09-29,4,0,0.0
T018,2026-09-29,5,0,0.0
T018,2026-09-29,6,0,0.0
T018,2026-09-29,7,3,424.05
T018,2026-09-29,8,7,1142.92
T018,2026-09-29,9,18,2611.03
T018,2026-09-29,10,42,6004.61
T018,2026-09-29,11,64,9460.92
T018,2026-09-29,12,111,16949.58
T018,2026-09-29,13,139,19667.89
T018,2026-09-29,14,155,21978.96
T018,2026-09-29,15,168,25831.99
T018,2026-09-29,16,136,20207.99
T018,2026-09-29,17,151,19824.03
T018,2026-09-29,18,182,24951.15
T018,2026-09-29,19,154,24178.67
T018,2026-09-29,20,102,15225.46
T018,2026-09-29,21,0,0.0
T018,2026-09-29,22,0,0.0
T018,2026-09-29,23,0,0.0
T018,2026-09-30,0,0,0.0
T018,2026-09-30,1,0,0.0
T018,2026-09-30,2,0,0.0
T018,2026-09-30,3,0,0.0
T018,2026-09-30,4,0,0.0
T018,2026-09-30,5,0,0.0
T018,2026-09-30,6,0,0.0
